Date, Time, Luminance, SolarRadiation, ClearSkyRadiation 
2015-12-07,13-20-01,303866.96624,763.0,940.651558339
2015-12-07,13-22-01,63878.3732111,863.0,939.579769479
2015-12-07,13-24-01,209687.502489,318.0,938.420571955
2015-12-07,13-26-01,298483.527444,898.0,937.173919186
2015-12-07,13-28-01,296413.60088,893.0,935.839767032
2015-12-07,13-30-01,113308.859111,844.0,934.418074829
2015-12-07,13-32-01,73891.6899667,265.0,932.908806449
2015-12-07,13-34-00,88057.1928489,269.0,931.325600069
2015-12-07,13-36-01,238932.180612,833.0,929.627424985
2015-12-07,13-38-01,241210.289262,833.0,927.85527217
2015-12-07,13-40-01,243811.087047,843.0,925.995464603
2015-12-07,13-42-01,291854.877676,802.0,924.04800408
2015-12-07,13-44-01,290745.857364,772.0,922.012902136
2015-12-07,13-46-01,288438.91884,836.0,919.890183676
2015-12-07,13-48-01,298040.825151,868.0,917.679883697
2015-12-07,13-50-01,302854.482302,888.0,915.382050755
2015-12-07,13-52-01,121409.791569,299.0,912.996747021
2015-12-07,13-54-01,307418.22948,900.0,910.524048961
2015-12-07,13-56-01,296282.620369,816.0,907.964047943
2015-12-07,13-58-01,314430.515644,816.0,905.316849926
2015-12-07,14-00-01,314675.114867,431.0,902.58257954
2015-12-07,14-01-01,122390.839231,431.0,901.182834773
2015-12-07,14-02-01,69840.7131511,250.0,899.761375261
2015-12-07,14-03-01,238494.51478,250.0,898.318221073
2015-12-07,14-04-01,289805.938631,864.0,896.853393347
2015-12-07,14-05-00,285405.977187,891.0,895.391866135
2015-12-07,14-06-01,281792.621964,879.0,893.858806324
2015-12-07,14-07-00,286330.23228,870.0,892.354768793
2015-12-07,14-08-01,261263.790542,870.0,890.777807404
2015-12-07,14-09-01,319401.345618,870.0,889.204967753
2015-12-07,14-10-01,192368.983883,870.0,887.610604722
2015-12-07,14-11-01,274504.739858,327.0,885.994747297
2015-12-07,14-12-01,277912.193342,327.0,884.357425623
2015-12-07,14-13-01,234911.300242,889.0,882.698670996
2015-12-07,14-14-01,242040.447847,921.0,881.018515876
2015-12-07,14-15-01,157820.564936,917.0,879.316993901
2015-12-07,14-16-01,281094.871653,991.0,877.594139877
2015-12-07,14-17-01,289553.722524,991.0,875.849989792
2015-12-07,14-18-01,110461.129892,359.0,874.08458082
2015-12-07,14-19-01,303765.111262,359.0,872.297950101
2015-12-07,14-20-01,304507.768093,921.0,870.490139591
2015-12-07,14-22-01,297686.794831,788.0,866.811139746
2015-12-07,14-24-00,281663.31696,991.0,863.079627363
2015-12-07,14-26-00,292082.391307,991.0,859.233245138
2015-12-07,14-28-00,300280.305138,819.0,855.303378199
2015-12-07,14-30-01,56671.3113733,819.0,851.256633865
2015-12-07,14-32-01,15468.5505556,202.0,847.160322723
2015-12-07,14-34-01,31851.6638356,221.0,842.981781421
2015-12-07,14-36-01,30839.5361378,229.0,838.721465475
2015-12-07,14-38-01,166618.053828,316.0,834.379849588
2015-12-07,14-40-00,88833.9587733,316.0,829.994611885
2015-12-07,14-42-01,65104.6833467,230.0,825.454710775
2015-12-07,14-44-00,233831.605035,262.0,820.91074924
2015-12-07,14-46-00,151623.216469,353.0,816.249719672
2015-12-07,14-48-01,161167.541411,329.0,811.470218427
2015-12-07,14-50-01,112103.521522,239.0,806.651835858
2015-12-07,14-52-01,151519.037942,357.0,801.756009322
2015-12-07,14-54-01,156251.933544,380.0,796.783362849
2015-12-07,14-56-00,193042.779703,396.0,791.776926781
2015-12-07,14-58-01,198542.382864,450.0,786.610204889
2015-12-07,15-00-01,203385.171594,517.0,781.411036683
2015-12-07,15-02-01,256047.82021,541.0,776.137734881
2015-12-07,15-04-01,254045.236793,594.0,770.791014737
2015-12-07,15-06-01,255399.855595,613.0,765.371614882
2015-12-07,15-08-01,253960.689508,615.0,759.880286448
2015-12-07,15-10-01,255401.5647,601.0,754.317800156
2015-12-07,15-12-01,255785.297444,603.0,748.684944388
2015-12-07,15-14-00,266355.692868,620.0,743.030330223
2015-12-07,15-16-01,200418.824922,541.0,737.211363906
2015-12-07,15-18-00,202990.712917,548.0,731.421242234
2015-12-07,15-20-01,159250.984467,478.0,725.466206026
2015-12-07,15-22-00,159239.720873,473.0,719.54398055
2015-12-07,15-24-01,161451.351833,457.0,713.456402839
2015-12-07,15-26-00,161673.593689,456.0,707.405611382
2015-12-07,15-28-01,160781.644638,461.0,701.189160252
2015-12-07,15-30-01,160224.090147,432.0,694.96132773
2015-12-07,15-32-01,159701.948213,434.0,688.671961651
2015-12-07,15-34-01,163293.031858,473.0,682.322038906
2015-12-07,15-36-01,161139.867451,464.0,675.912550854
2015-12-07,15-38-01,164378.802087,540.0,669.444511931
2015-12-07,15-40-00,202202.566014,585.0,662.973560911
2015-12-07,15-42-01,167740.309018,631.0,656.336898092
2015-12-07,15-44-01,245084.708996,717.0,649.699425799
2015-12-07,15-46-01,251239.07477,731.0,643.007605642
2015-12-07,15-48-01,243520.15322,731.0,636.262529826
2015-12-07,15-50-00,298504.119258,770.0,629.522160153
2015-12-07,15-52-01,254456.603723,761.0,622.617059082
2015-12-07,15-54-01,120077.35776,724.0,615.718932112
2015-12-07,15-56-01,119073.645249,223.0,608.772080758
2015-12-07,15-58-01,57653.3126578,172.0,601.777675976
2015-12-07,16-00-01,27056.1646773,153.0,594.736911959
2015-12-07,16-01-01,28711.0148036,150.0,591.199520484
2015-12-07,16-02-01,36971.0039156,158.0,587.650991992
2015-12-07,16-03-01,37820.5659253,165.0,584.091479714
2015-12-07,16-04-01,74398.9951844,169.0,580.521137909
2015-12-07,16-05-01,107134.837273,183.0,576.940121802
2015-12-07,16-06-00,200632.376017,183.0,573.408531594
2015-12-07,16-07-01,109767.265604,302.0,569.746692813
2015-12-07,16-08-01,137281.632267,292.0,566.134595506
2015-12-07,16-09-01,180198.429078,292.0,562.512455073
2015-12-07,16-10-01,174227.649269,575.0,558.880431829
2015-12-07,16-11-01,168210.931998,555.0,555.238687124
2015-12-07,16-12-01,166099.598384,552.0,551.587380874
2015-12-07,16-13-01,165135.809224,545.0,547.926681361
2015-12-07,16-14-01,133889.577982,541.0,544.256750556
2015-12-07,16-16-01,132916.917984,536.0,536.889857806
2015-12-07,16-17-01,132581.335998,536.0,533.193229821
2015-12-07,16-19-01,131211.880073,529.0,525.774453268
2015-12-07,16-20-01,133021.771257,527.0,522.052642345
2015-12-07,16-22-01,162229.181976,515.0,514.585043429
2015-12-07,16-24-01,133790.00373,521.0,507.086624903
2015-12-07,16-26-01,157570.715078,531.0,499.558789268
2015-12-07,16-28-01,158094.740022,534.0,492.002956029
2015-12-07,16-30-00,156395.109607,515.0,484.483853836
2015-12-07,16-32-01,131284.80274,496.0,476.813060432
2015-12-07,16-34-01,129098.715988,466.0,469.18192078
2015-12-07,16-36-00,128699.280741,441.0,461.592501402
2015-12-07,16-38-00,134716.673803,434.0,453.918743602
2015-12-07,16-40-00,130473.229733,336.0,446.225858367
2015-12-07,16-42-00,125513.324807,286.0,438.515389044
2015-12-07,16-44-00,128664.764848,313.0,430.78889771
2015-12-07,16-46-00,130626.900329,316.0,423.047965445
2015-12-07,16-48-00,131242.04138,348.0,415.294190141
2015-12-07,16-50-01,130809.609493,338.0,407.464446761
2015-12-07,16-52-00,135325.284542,338.0,399.754624542
2015-12-07,16-54-01,132171.841595,345.0,391.907250864
2015-12-07,16-56-00,134337.344332,350.0,384.183402652
2015-12-07,16-58-01,133668.721956,338.0,376.325184444
2015-12-07,17-00-01,135940.74606,350.0,368.529101348
2015-12-07,17-02-01,136288.382796,338.0,360.731975419
2015-12-07,17-04-01,136892.510766,336.0,352.935579461
2015-12-07,17-06-00,138752.354304,302.0,345.206643709
2015-12-07,17-08-00,136205.349689,299.0,337.41708033
2015-12-07,17-10-00,132864.914267,288.0,329.633696459
2015-12-07,17-12-00,133456.928199,292.0,321.85837238
2015-12-07,17-14-01,136696.977931,299.0,314.02834481
2015-12-07,17-16-00,134006.892064,290.0,306.339537275
2015-12-07,17-18-01,134255.168859,271.0,298.535488496
2015-12-07,17-20-01,130251.260857,253.0,290.811859935
2015-12-07,17-22-01,105532.563267,190.0,283.106128237
2015-12-07,17-24-00,102620.696562,160.0,275.48431319
2015-12-07,17-26-00,105980.246342,181.0,267.820402428
2015-12-07,17-28-01,110099.382844,197.0,260.117109073
2015-12-07,17-30-01,110170.187211,181.0,252.50395827
2015-12-07,17-32-01,110532.618763,174.0,244.919401971
2015-12-07,17-34-01,83428.1325922,135.0,237.36570723
2015-12-07,17-36-01,80121.6442322,100.0,229.845189376
2015-12-07,17-38-01,79416.9857389,91.0,222.360215111
2015-12-07,17-40-01,64083.4557422,91.0,214.913205936
2015-12-08,08-20-01,146265.046695,221.0,239.901130246
2015-12-08,08-22-01,145004.642546,225.0,247.461916555
2015-12-08,08-24-01,145566.554427,230.0,255.052711592
2015-12-08,08-26-01,144462.178297,244.0,262.671265354
2015-12-08,08-28-01,143746.480999,251.0,270.315375027
2015-12-08,08-30-01,143726.437664,257.0,277.982872182
2015-12-08,08-32-01,145210.698274,265.0,285.67163603
2015-12-08,08-34-01,140224.248699,271.0,293.379581039
2015-12-08,08-36-01,142093.145179,276.0,301.104657694
2015-12-08,08-38-01,141401.595401,283.0,308.844850762
2015-12-08,08-40-01,141754.520108,288.0,316.598177714
2015-12-08,08-42-01,141370.51005,294.0,324.36268995
2015-12-08,08-44-01,139437.615122,294.0,332.13646102
2015-12-08,08-46-01,139447.659166,295.0,339.917601063
2015-12-08,08-48-01,138252.499605,297.0,347.70424531
2015-12-08,08-50-01,133860.14294,302.0,355.494558244
2015-12-08,08-52-01,135446.127044,301.0,363.28672224
2015-12-08,08-54-01,136686.620517,303.0,371.078952377
2015-12-08,08-56-01,137188.430304,315.0,378.869485187
2015-12-08,08-58-01,135901.781621,332.0,386.656580564
2015-12-08,09-00-00,137294.986411,338.0,394.373697885
2015-12-08,09-02-01,138178.556263,352.0,402.213611352
2015-12-08,09-04-01,134818.409836,362.0,409.980180117
2015-12-08,09-06-01,136450.481812,374.0,417.736569222
2015-12-08,09-08-01,135377.021655,385.0,425.481148891
2015-12-08,09-10-01,135360.933742,404.0,433.212306735
2015-12-08,09-12-01,134482.527993,421.0,440.928450044
2015-12-08,09-14-01,135748.662713,422.0,448.628007944
2015-12-08,09-16-01,160724.779038,436.0,456.309420725
2015-12-08,09-18-01,139865.542553,430.0,463.971155089
2015-12-08,09-20-01,136081.163335,137.0,471.611693445
2015-12-08,09-22-01,163769.400336,144.0,479.229536295
2015-12-08,09-24-01,162245.843911,494.0,486.823201969
2015-12-08,09-26-01,130374.840919,494.0,494.391226391
2015-12-08,09-28-01,100922.317676,137.0,501.932165451
2015-12-08,09-30-01,155552.159733,499.0,509.444584678
2015-12-08,09-32-01,162817.439391,541.0,516.927074266
2015-12-08,09-34-01,161928.361184,570.0,524.378238833
2015-12-08,09-36-01,164870.275022,267.0,531.796702262
2015-12-08,09-38-01,174774.999178,348.0,539.181097674
2015-12-08,09-40-01,226301.027314,621.0,546.530082251
2015-12-08,09-42-01,140573.594969,271.0,553.842327168
2015-12-08,09-44-01,227249.53563,612.0,561.116520068
2015-12-08,09-46-01,108952.541438,209.0,568.351364906
2015-12-08,09-48-01,191106.620031,631.0,575.545581976
2015-12-08,09-50-01,230355.611634,594.0,582.697910207
2015-12-08,09-52-01,185579.297506,601.0,589.807097564
2015-12-08,09-54-01,67181.8386898,214.0,596.87191544
2015-12-08,09-56-01,83399.6933422,214.0,603.891148974
2015-12-08,09-58-00,195803.257897,211.0,610.805692627
2015-12-08,10-00-01,160688.525193,584.0,617.788086861
2015-12-08,10-01-01,245009.543812,585.0,621.231977189
2015-12-08,10-02-01,204692.507475,599.0,624.66344004
2015-12-08,10-03-01,158065.54364,578.0,628.082332146
2015-12-08,10-04-00,116265.520766,209.0,631.431846843
2015-12-08,10-05-01,83954.7781867,188.0,634.881836141
2015-12-08,10-06-01,86016.84494,181.0,638.262166575
2015-12-08,10-07-01,98382.4244871,181.0,641.629363364
2015-12-08,10-08-01,86582.3542382,171.0,644.983288311
2015-12-08,10-09-01,87589.9431929,162.0,648.323804247
2015-12-08,10-10-01,56334.1663734,159.0,651.650775018
2015-12-08,10-13-01,80578.0352836,192.0,661.549072307
2015-12-08,10-14-01,80700.33168,197.0,664.820521293
2015-12-08,10-15-01,134537.629722,221.0,668.07775967
2015-12-08,10-16-01,195678.422908,522.0,671.320657421
2015-12-08,10-17-00,200472.604656,541.0,674.49539799
2015-12-08,10-18-01,200661.697147,512.0,677.76291616
2015-12-08,10-19-01,202770.190842,469.0,680.962022265
2015-12-08,10-20-01,163893.127133,454.0,684.146280136
2015-12-08,10-22-00,160295.802467,505.0,690.417294957
2015-12-08,10-24-01,204706.804372,450.0,696.732317833
2015-12-08,10-26-01,87902.18132,450.0,702.933037688
2015-12-08,10-28-01,167061.635662,540.0,709.070948726
2015-12-08,10-30-01,199050.500411,536.0,715.145114848
2015-12-08,10-32-01,198804.670297,524.0,721.154616831
2015-12-08,10-34-01,165481.528356,527.0,727.098554442
2015-12-08,10-36-01,160027.855629,527.0,732.976038492
2015-12-08,10-38-01,194910.595403,508.0,738.786202991
2015-12-08,10-40-01,194877.821656,482.0,744.528197139
2015-12-08,10-42-01,191496.354783,526.0,750.201187464
2015-12-08,10-44-01,245614.611456,538.0,755.804359807
2015-12-08,10-46-01,131575.488556,476.0,761.336911853
2015-12-08,10-48-01,147756.847682,454.0,766.798064585
2015-12-08,10-50-00,111381.397342,251.0,772.142446985
2015-12-08,10-52-00,239927.238546,420.0,777.459139819
2015-12-08,10-54-01,238604.258091,323.0,782.745583778
2015-12-08,10-56-01,150415.622978,292.0,787.913685564
2015-12-08,10-58-01,237879.406546,475.0,793.006752657
2015-12-08,11-00-01,190853.538756,450.0,798.024108422
2015-12-08,11-02-00,239429.828956,473.0,802.924242241
2015-12-08,11-04-01,191576.133092,506.0,807.829089837
2015-12-08,11-06-01,192062.868292,522.0,812.615462514
2015-12-08,11-08-01,233021.054108,577.0,817.323615007
2015-12-08,11-10-00,280234.688956,656.0,821.914717537
2015-12-08,11-12-01,289437.477418,673.0,826.502959829
2015-12-08,11-14-01,293831.742747,666.0,830.973046885
2015-12-08,11-16-01,163898.359581,666.0,835.362704962
2015-12-08,11-18-01,283437.763093,761.0,839.671428707
2015-12-08,11-20-01,90135.7518334,275.0,843.898733188
2015-12-08,11-22-01,159916.351561,323.0,848.044148307
2015-12-08,11-24-00,171769.7716,323.0,852.073709952
2015-12-08,11-26-01,280475.674911,830.0,856.08754136
2015-12-08,11-28-01,294980.092564,833.0,859.984681765
2015-12-08,11-30-01,247429.211186,833.0,863.798255286
2015-12-08,11-32-00,291669.064164,847.0,867.497159394
2015-12-08,11-34-01,224429.872256,823.0,871.173238699
2015-12-08,11-36-01,222143.840053,824.0,874.733962871
2015-12-08,11-38-00,251215.256992,828.0,878.181136958
2015-12-08,11-40-00,240923.425529,828.0,881.572404009
2015-12-08,11-42-01,248467.317696,828.0,884.905350784
2015-12-08,11-44-01,177850.692211,828.0,888.124628825
2015-12-08,11-46-01,291540.334827,828.0,891.257900093
2015-12-08,11-48-00,201621.981131,686.0,894.279908255
2015-12-08,11-50-01,46937.2396972,273.0,897.265556083
2015-12-08,11-52-01,288675.315613,322.0,900.139550905
2015-12-08,11-54-01,277869.378444,784.0,902.926760597
2015-12-08,11-56-00,262868.442204,838.0,905.604891459
2015-12-08,11-58-00,278381.429396,856.0,908.218820244
2015-12-08,12-00-01,289036.954196,886.0,910.766250371
2015-12-08,12-01-00,289889.694236,786.0,911.976203022
2015-12-08,12-02-01,295119.770751,786.0,913.204972423
2015-12-08,12-03-01,300411.609591,587.0,914.391571206
2015-12-08,12-04-01,228905.375207,587.0,915.556316238
2015-12-08,12-05-01,290595.499364,860.0,916.699197295
2015-12-08,12-06-01,291881.642324,886.0,917.820207394
2015-12-08,12-07-00,288209.859884,847.0,918.90120014
2015-12-08,12-08-00,288499.469,816.0,919.97881313
2015-12-08,12-09-01,278255.213449,837.0,921.051946735
2015-12-08,12-10-01,286473.329836,847.0,922.085411857
2015-12-08,12-11-01,274548.747631,847.0,923.096979426
2015-12-08,12-12-01,135687.955993,847.0,924.08664642
2015-12-08,12-13-00,61116.0786861,273.0,925.038460709
2015-12-08,12-14-01,42918.6880556,262.0,926.000270765
2015-12-08,12-15-01,48465.1387778,269.0,926.924224872
2015-12-08,12-16-01,39433.6854444,267.0,927.826273154
2015-12-08,12-18-00,36779.0253978,253.0,929.55052944
2015-12-08,12-19-01,41332.8354356,258.0,930.400988446
2015-12-08,12-20-00,34625.246,265.0,931.202027211
2015-12-08,12-22-01,81262.0939806,341.0,932.778593263
2015-12-08,12-24-01,170406.560478,357.0,934.254193084
2015-12-08,12-26-01,174370.793453,415.0,935.642251402
2015-12-08,12-28-00,80316.5000528,288.0,936.932327796
2015-12-08,12-30-01,51603.0289133,287.0,938.155890392
2015-12-08,12-32-00,77108.9431806,318.0,939.272533916
2015-12-08,12-34-01,153698.145697,403.0,940.319837901
2015-12-08,12-36-01,31693.3424644,234.0,941.270790658
2015-12-08,12-38-01,16829.2648302,199.0,942.134457153
2015-12-08,12-40-00,13390.5707751,186.0,942.904773298
2015-12-08,12-42-01,34536.4928156,204.0,943.600112271
2015-12-08,12-44-01,34309.9774222,197.0,944.202185677
2015-12-08,12-46-01,20312.1375893,183.0,944.71714109
2015-12-08,12-48-01,9628.06281778,158.0,945.145012184
2015-12-08,12-50-01,12983.8694741,144.0,945.485828049
2015-12-08,12-52-01,39221.6064071,142.0,945.739612226
2015-12-08,12-54-01,23518.9920311,110.0,945.906382967
2015-12-08,12-56-00,12203.4853876,88.0,945.985847138
2015-12-08,12-58-01,7188.33690311,83.0,945.97892652
2015-12-08,13-00-01,8744.40197222,88.0,945.88470494
2015-12-08,13-02-01,11868.2523271,93.0,945.703481068
2015-12-08,13-04-01,29444.4194944,104.0,945.435242117
2015-12-08,13-06-01,30617.1083533,116.0,945.079969376
2015-12-08,13-08-00,53773.2715751,155.0,944.641684414
2015-12-08,13-10-00,44341.6361671,186.0,944.112991737
2015-12-08,13-12-01,37065.4663978,203.0,943.491680097
2015-12-08,13-14-01,38016.8885,223.0,942.787980667
2015-12-08,13-16-00,49145.6892806,260.0,942.004031736
2015-12-08,13-18-01,61840.2691333,302.0,941.118935981
2015-12-08,13-20-00,60373.8069083,320.0,940.161907881
2015-12-08,13-22-00,53732.4128417,315.0,939.109866209
2015-12-08,13-24-00,41175.8847244,318.0,937.97044338
2015-12-08,13-26-00,79115.7510917,376.0,936.7435958
2015-12-08,13-28-01,242303.370546,376.0,935.417960856
2015-12-08,13-30-01,250555.59856,701.0,934.015410724
2015-12-08,13-32-01,213400.338373,517.0,932.525319903
2015-12-08,13-34-01,301630.651204,517.0,930.947658817
2015-12-08,13-36-00,294152.756462,807.0,929.296644894
2015-12-08,13-38-01,332202.439439,847.0,927.529545346
2015-12-08,13-40-01,341408.21825,860.0,925.689070283
2015-12-08,13-42-01,110641.827826,466.0,923.760983093
2015-12-08,13-44-01,85157.1503609,455.0,921.745295664
2015-12-08,13-46-01,271044.325769,524.0,919.642032991
2015-12-08,13-48-00,335716.619394,833.0,917.469848112
2015-12-08,13-50-01,267224.328711,629.0,915.172934637
2015-12-08,13-52-01,267037.074471,675.0,912.807208649
2015-12-08,13-54-01,68792.3617222,327.0,910.354127547
2015-12-08,13-56-00,81925.1569494,313.0,907.835310455
2015-12-08,13-58-01,11851.3721557,63.0,905.186275413
2015-12-08,14-00-01,2056.89652861,16.0,902.471732069
2015-12-08,14-01-00,825.239078754,14.0,901.105205761
2015-12-08,14-02-01,1011.93411578,12.0,899.670288281
2015-12-08,14-03-01,1062.47530044,12.0,898.237026269
2015-12-08,14-04-00,1119.27940422,15.0,896.806524421
2015-12-08,14-05-01,1516.88116778,18.0,895.30552543
2015-12-08,14-06-01,1572.38669806,19.0,893.807332605
2015-12-08,14-07-01,1907.6224736,23.0,892.287543026
2015-12-08,14-08-01,2088.5945,26.0,890.746181956
2015-12-08,14-09-01,2313.67514056,30.0,889.183275781
2015-12-08,14-10-01,2400.14126333,37.0,887.598852015
2015-12-08,14-11-00,3638.25810062,44.0,886.01988031
2015-12-08,14-12-01,5487.05792356,49.0,884.365567455
2015-12-08,14-13-01,7132.741384,54.0,882.716767388
2015-12-08,14-14-00,8033.67699822,58.0,881.074582811
2015-12-08,14-15-01,6413.37090667,60.0,879.355012173
2015-12-08,14-16-00,7213.14878222,63.0,877.670847263
2015-12-08,14-17-01,8608.37417867,65.0,875.907944407
2015-12-08,14-18-00,10251.1978729,65.0,874.181937941
2015-12-08,14-19-00,10057.5079893,69.0,872.405636755
2015-12-08,14-20-01,11107.5514871,70.0,870.57801886
2015-12-08,14-22-01,13690.7065944,75.0,866.918977376
2015-12-08,14-24-01,13220.8836456,83.0,863.175719193
2015-12-08,14-26-00,11150.1236867,88.0,859.380838168
2015-12-08,14-28-01,14805.5165056,91.0,855.437994026
2015-12-08,14-30-01,15699.4502656,91.0,851.44429747
2015-12-08,14-32-00,14088.9984711,90.0,847.402232581
2015-12-08,14-34-01,17137.7371622,89.0,843.209301639
2015-12-08,14-36-01,11618.5723233,84.0,838.968886392
2015-12-08,14-38-01,7919.46141444,84.0,834.647147481
2015-12-08,14-40-01,9078.05746111,86.0,830.244574649
2015-12-08,14-42-00,13741.8365067,86.0,825.799362887
2015-12-08,14-44-01,14477.0575433,84.0,821.198979677
2015-12-08,14-46-00,14828.3175089,83.0,816.596041941
2015-12-08,14-48-01,17841.6138022,83.0,811.836401541
2015-12-08,14-50-01,18096.5541156,81.0,807.037666754
2015-12-08,14-52-00,17564.8662378,81.0,802.2023902
2015-12-08,14-54-01,16722.5069189,81.0,797.208325907
2015-12-08,14-56-00,16063.0583522,79.0,792.221203542
2015-12-08,14-58-01,15463.4685311,77.0,787.074053363
2015-12-08,15-00-01,15326.0085989,77.0,781.894224422
2015-12-08,15-02-01,14938.7807178,77.0,776.640187083
2015-12-08,15-04-01,14897.88816,77.0,771.312652194
2015-12-08,15-06-01,14770.1367689,77.0,765.912353957
2015-12-08,15-08-00,11609.1949093,77.0,760.485936939
2015-12-08,15-10-01,10879.0326293,76.0,754.896473858
2015-12-08,15-12-01,12129.3103356,76.0,749.282442219
2015-12-08,15-14-01,9947.95529511,76.0,743.598743787
2015-12-08,15-16-01,10572.85754,74.0,737.846201388
2015-12-08,15-18-00,9961.69395444,74.0,732.074432563
2015-12-08,15-20-00,8622.55436533,74.0,726.187281013
2015-12-08,15-22-00,7966.41549333,74.0,720.233837301
2015-12-08,15-24-01,7625.56395644,74.0,714.164560255
2015-12-08,15-26-01,7222.36062044,76.0,708.080679262
2015-12-08,15-28-00,7109.03139289,76.0,701.98471505
2015-12-08,15-30-00,7384.59330666,76.0,695.775151461
2015-12-08,15-32-00,6641.44431022,76.0,689.50390469
2015-12-08,15-34-00,6572.37447022,67.0,683.171946974
2015-12-08,15-36-01,6384.455896,77.0,676.726753267
2015-12-08,15-38-00,6250.79234311,77.0,670.329870973
2015-12-08,15-40-01,6371.01411467,77.0,663.767304712
2015-12-08,15-42-00,6179.35635644,77.0,657.257031177
2015-12-08,15-44-01,6143.05793778,77.0,650.58128333
2015-12-08,15-46-00,6342.59900622,79.0,643.961805316
2015-12-08,15-48-01,6151.21177422,79.0,637.177194626
2015-12-08,15-50-00,6427.91208178,79.0,630.452824066
2015-12-08,15-52-01,6171.41085511,81.0,623.563802862
2015-12-08,15-54-01,6203.13737156,81.0,616.681430965
2015-12-08,15-56-00,6207.23192711,83.0,609.808098421
2015-12-08,15-58-00,6186.06872089,83.0,602.829448271
2015-12-08,16-00-01,6214.67668178,83.0,595.7454839
2015-12-08,16-01-00,6077.12324711,83.0,592.274517156
2015-12-08,16-02-01,6209.746008,83.0,588.674509053
2015-12-08,16-03-00,6478.03098667,83.0,585.181680706
2015-12-08,16-04-00,6401.57443467,83.0,581.61885759
2015-12-08,16-05-01,6153.50777689,84.0,577.985654016
2015-12-08,16-06-00,6193.59474311,86.0,574.461172527
2015-12-08,16-07-01,6096.65934844,87.0,570.806626728
2015-12-08,16-08-00,7153.86773667,88.0,567.261811919
2015-12-08,16-09-00,6263.859672,88.0,563.646898164
2015-12-08,16-10-01,6377.93322755,88.0,559.961544132
2015-12-08,16-11-00,7477.49844444,88.0,556.387399956
2015-12-08,16-12-00,7383.78412222,88.0,552.743140461
2015-12-08,16-13-00,7610.77746555,88.0,549.089423255
2015-12-08,16-14-01,6769.349744,88.0,545.3652845
2015-12-08,16-15-01,6957.56736622,88.0,541.692993577
2015-12-08,16-16-01,7065.86473867,88.0,538.011742213
2015-12-08,16-17-01,7199.04682844,88.0,534.321697307
2015-12-08,16-18-01,6944.93147289,88.0,530.623026797
2015-12-08,16-19-01,7117.73120089,86.0,526.915899634
2015-12-08,16-20-00,7404.55717422,86.0,523.262476034
2015-12-08,16-22-01,8631.15121,88.0,515.745480961
2015-12-08,16-24-01,8552.52729,90.0,508.259398077
2015-12-08,16-26-01,7634.46079288,88.0,500.743632309
2015-12-08,16-28-00,7562.79571644,86.0,493.26257776
2015-12-08,16-30-01,9628.61763333,86.0,485.628727565
2015-12-08,16-32-00,8077.71734755,90.0,478.095871841
2015-12-08,16-34-01,9367.67700555,93.0,470.412286721
2015-12-08,16-36-00,8313.31047377,93.0,462.833446119
2015-12-08,16-38-00,8450.50729066,95.0,455.170061291
2015-12-08,16-40-00,8662.82321688,95.0,447.487247875
2015-12-08,16-42-00,10525.8449111,97.0,439.786543916
2015-12-08,16-44-00,9125.84651022,97.0,432.069506085
2015-12-08,16-46-00,11037.5916767,98.0,424.337710015
2015-12-08,16-48-01,11407.2172689,98.0,416.528156271
2015-12-08,16-50-00,11827.7310833,98.0,408.836239913
2015-12-08,16-52-00,12776.4686633,98.0,401.069817736
2015-12-08,16-54-01,12163.2949722,98.0,393.230318024
2015-12-08,16-56-00,14313.34657,98.0,385.513870346
2015-12-08,16-58-00,14263.4024156,98.0,377.727721708
2015-12-08,17-00-00,15635.2602622,98.0,369.93840799
2015-12-08,17-02-00,15543.4016478,98.0,362.147671799
2015-12-08,17-04-00,16026.7868044,98.0,354.357279097
2015-12-08,17-06-01,16829.18394,97.0,346.504129664
2015-12-08,17-08-00,17296.9546744,97.0,338.784709713
2015-12-08,17-10-01,15800.2060122,97.0,330.941395283
2015-12-08,17-12-01,12781.5291689,96.0,323.170603574
2015-12-08,17-14-00,11760.8039467,95.0,315.474012186
2015-12-08,17-16-01,12386.3032878,95.0,307.659650537
2015-12-08,17-18-01,12763.9180056,93.0,299.923368477
2015-12-08,17-20-00,12964.0901967,93.0,292.266788615
2015-12-08,17-22-01,12574.2838911,91.0,284.499122884
2015-12-08,17-24-00,12399.52592,90.0,276.879180255
2015-12-08,17-26-00,11757.4817858,90.0,269.216699468
2015-12-08,17-28-01,11096.5741173,88.0,261.514371894
2015-12-08,17-30-00,10979.3391164,86.0,253.965024191
2015-12-08,17-32-00,11277.3521056,84.0,246.380204803
2015-12-08,17-34-00,10142.844144,83.0,238.825726755
2015-12-08,17-36-01,9358.47019467,79.0,231.241352105
2015-12-08,17-38-00,8946.07421155,77.0,223.817047784
2015-12-08,17-40-01,8526.42010222,76.0,216.305692857
2015-12-09,08-20-01,107282.842023,181.0,238.018207966
2015-12-09,08-22-01,146254.670038,232.0,245.566046239
2015-12-09,08-24-01,144247.592496,229.0,253.144388114
2015-12-09,08-26-01,143162.13244,233.0,260.750975054
2015-12-09,08-28-01,134661.531973,211.0,268.383596218
2015-12-09,08-30-01,100339.481323,176.0,276.0400757
2015-12-09,08-32-01,93914.8607662,174.0,283.718285662
2015-12-09,08-34-01,94295.9963644,183.0,291.416133941
